En iyi sonuç: Iteration 1, Harmony: {'x1': 0.23327571208166203, 'x2': 9.891945347996996, 'x3': 7.834332470137158, 'x4': 0.333651954554931}, Fitness: 3.599231913337009, Penalty: 0
Iteration 2124, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2125, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2126, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2127, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2128, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2129, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2130, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2131, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2132, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2133, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2134, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2135, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2136, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2137, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2138, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2139, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2140, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2141, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2142, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2143, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2144, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2145, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2146, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2147, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2148, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2149, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2150, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2151, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2152, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2153, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2154, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2155, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2156, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2157, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2158, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2159, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2160, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2161, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2162, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2163, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2164, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2165, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2166, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2167, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2168, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2169, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2170, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2171, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2172, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2173, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2174, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2175, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2176, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2177, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2178, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2179, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2180, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2181, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2182, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2183, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2184, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2185, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2186, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2187, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2188, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2189, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2190, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2191, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2192, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2193, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2194, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2195, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2196, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2197, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2198, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2199, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2200, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2201, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2202, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2203, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2204, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2205, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2206, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2207, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2208, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2209, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2210, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2211, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2212, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2213, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2214, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2215, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2216, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2217, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2218, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2219, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2220, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2221, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2222, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2223, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2224, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2225, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2226, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2227, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2228, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2229, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2230, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2231, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2232, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2233, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2234, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2235, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2236, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2237, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2238, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2239, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2240, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2241, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2242, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2243, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2244, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2245, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2246, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2247, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2248, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2249, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2250, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2251, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2252, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2253, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2254, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2255, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2256, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2257, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2258, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2259, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2260, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2261, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2262, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2263, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2264, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2265, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2266, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
Iteration 2267, Harmony: {'x1': 0.21318060476906098, 'x2': 3.9209042182455707, 'x3': 7.7270478618053575, 'x4': 0.2862564379591912}, Fitness: 2.103906547604835, Penalty: 0
